date,state,district,market,crop_name,demand_quantity
2026-01-11,Maharashtra,Pune,Pune,Tomato,1699.1
2026-01-12,Maharashtra,Pune,Pune,Tomato,1634.56
2026-01-13,Maharashtra,Pune,Pune,Tomato,1930.92
2026-01-14,Maharashtra,Pune,Pune,Tomato,1791.62
2026-01-15,Maharashtra,Pune,Pune,Tomato,1979.75
2026-01-16,Maharashtra,Pune,Pune,Tomato,1933.38
2026-01-17,Maharashtra,Pune,Pune,Tomato,1767.91
2026-01-18,Maharashtra,Pune,Pune,Tomato,1840.98
2026-01-19,Maharashtra,Pune,Pune,Tomato,1892.43
2026-01-20,Maharashtra,Pune,Pune,Tomato,1684.04
2026-01-21,Maharashtra,Pune,Pune,Tomato,2028.16
2026-01-22,Maharashtra,Pune,Pune,Tomato,1880.75
2026-01-23,Maharashtra,Pune,Pune,Tomato,1955.1
2026-01-24,Maharashtra,Pune,Pune,Tomato,2049.81
2026-01-25,Maharashtra,Pune,Pune,Tomato,1809.18
2026-01-26,Maharashtra,Pune,Pune,Tomato,1854.36
2026-01-27,Maharashtra,Pune,Pune,Tomato,1831.69
2026-01-28,Maharashtra,Pune,Pune,Tomato,1971.69
2026-01-29,Maharashtra,Pune,Pune,Tomato,1696.18
2026-01-30,Maharashtra,Pune,Pune,Tomato,1795.54
2026-01-31,Maharashtra,Pune,Pune,Tomato,2097.73
2026-02-01,Maharashtra,Pune,Pune,Tomato,2070.35
2026-02-02,Maharashtra,Pune,Pune,Tomato,1761.37
2026-02-03,Maharashtra,Pune,Pune,Tomato,1872.27
2026-02-04,Maharashtra,Pune,Pune,Tomato,2027.87
2026-02-05,Maharashtra,Pune,Pune,Tomato,2169.68
2026-02-06,Maharashtra,Pune,Pune,Tomato,1796.1
2026-02-07,Maharashtra,Pune,Pune,Tomato,1917.0
2026-02-08,Maharashtra,Pune,Pune,Tomato,1915.61
2026-02-09,Maharashtra,Pune,Pune,Tomato,2005.25
2026-02-10,Maharashtra,Pune,Pune,Tomato,2273.08
2026-02-11,Maharashtra,Pune,Pune,Tomato,1985.48
2026-02-12,Maharashtra,Pune,Pune,Tomato,1894.01
2026-02-13,Maharashtra,Pune,Pune,Tomato,2184.64
2026-02-14,Maharashtra,Pune,Pune,Tomato,2265.99
2026-02-15,Maharashtra,Pune,Pune,Tomato,2005.11
2026-02-16,Maharashtra,Pune,Pune,Tomato,1815.78
2026-02-17,Maharashtra,Pune,Pune,Tomato,2093.88
2026-02-18,Maharashtra,Pune,Pune,Tomato,2141.03
2026-02-19,Maharashtra,Pune,Pune,Tomato,1976.97
2026-02-20,Maharashtra,Pune,Pune,Tomato,2211.19
2026-02-21,Maharashtra,Pune,Pune,Tomato,2248.65
2026-02-22,Maharashtra,Pune,Pune,Tomato,2183.02
2026-02-23,Maharashtra,Pune,Pune,Tomato,1954.73
2026-02-24,Maharashtra,Pune,Pune,Tomato,1937.36
2026-02-25,Maharashtra,Pune,Pune,Tomato,2249.42
2026-02-26,Maharashtra,Pune,Pune,Tomato,1973.33
2026-02-27,Maharashtra,Pune,Pune,Tomato,2246.39
2026-02-28,Maharashtra,Pune,Pune,Tomato,1922.64
2026-03-01,Maharashtra,Pune,Pune,Tomato,2191.48
2026-03-02,Maharashtra,Pune,Pune,Tomato,1950.09
2026-03-03,Maharashtra,Pune,Pune,Tomato,2187.45
2026-03-04,Maharashtra,Pune,Pune,Tomato,2165.78
2026-03-05,Maharashtra,Pune,Pune,Tomato,1992.08
2026-03-06,Maharashtra,Pune,Pune,Tomato,2421.42
2026-03-07,Maharashtra,Pune,Pune,Tomato,2381.1
2026-03-08,Maharashtra,Pune,Pune,Tomato,2186.47
2026-03-09,Maharashtra,Pune,Pune,Tomato,1897.96
2026-03-10,Maharashtra,Pune,Pune,Tomato,1984.2
2026-03-11,Maharashtra,Pune,Pune,Tomato,2134.09
2026-03-12,Maharashtra,Pune,Pune,Tomato,2089.4
2026-03-13,Maharashtra,Pune,Pune,Tomato,2483.56
2026-03-14,Maharashtra,Pune,Pune,Tomato,2187.4
2026-03-15,Maharashtra,Pune,Pune,Tomato,1682.89
2026-03-16,Maharashtra,Pune,Pune,Tomato,2068.25
2026-03-17,Maharashtra,Pune,Pune,Tomato,1992.91
2026-03-18,Maharashtra,Pune,Pune,Tomato,2116.57
2026-03-19,Maharashtra,Pune,Pune,Tomato,2155.73
2026-03-20,Maharashtra,Pune,Pune,Tomato,2361.52
2026-03-21,Maharashtra,Pune,Pune,Tomato,2350.13
2026-03-22,Maharashtra,Pune,Pune,Tomato,2129.72
2026-03-23,Maharashtra,Pune,Pune,Tomato,1983.79
2026-03-24,Maharashtra,Pune,Pune,Tomato,2048.13
2026-03-25,Maharashtra,Pune,Pune,Tomato,2141.94
2026-03-26,Maharashtra,Pune,Pune,Tomato,2099.04
2026-03-27,Maharashtra,Pune,Pune,Tomato,2336.9
2026-03-28,Maharashtra,Pune,Pune,Tomato,2259.6
2026-03-29,Maharashtra,Pune,Pune,Tomato,2323.29
2026-03-30,Maharashtra,Pune,Pune,Tomato,2219.35
2026-03-31,Maharashtra,Pune,Pune,Tomato,1962.67
2026-04-01,Maharashtra,Pune,Pune,Tomato,2269.53
2026-04-02,Maharashtra,Pune,Pune,Tomato,2082.42
2026-04-03,Maharashtra,Pune,Pune,Tomato,2362.03
2026-04-04,Maharashtra,Pune,Pune,Tomato,2115.4
2026-04-05,Maharashtra,Pune,Pune,Tomato,1951.45
2026-04-06,Maharashtra,Pune,Pune,Tomato,2084.32
2026-04-07,Maharashtra,Pune,Pune,Tomato,1678.62
2026-04-08,Maharashtra,Pune,Pune,Tomato,1886.05
2026-04-09,Maharashtra,Pune,Pune,Tomato,2205.92
2026-04-10,Maharashtra,Pune,Pune,Tomato,2267.49
2026-04-11,Maharashtra,Pune,Pune,Tomato,2139.51
2026-04-12,Maharashtra,Pune,Pune,Tomato,1870.4
2026-04-13,Maharashtra,Pune,Pune,Tomato,1927.5
2026-04-14,Maharashtra,Pune,Pune,Tomato,2121.59
2026-04-15,Maharashtra,Pune,Pune,Tomato,2236.18
2026-04-16,Maharashtra,Pune,Pune,Tomato,2229.67
2026-04-17,Maharashtra,Pune,Pune,Tomato,2434.79
2026-04-18,Maharashtra,Pune,Pune,Tomato,2254.69
2026-04-19,Maharashtra,Pune,Pune,Tomato,1989.96
2026-04-20,Maharashtra,Pune,Pune,Tomato,2000.95
2026-04-21,Maharashtra,Pune,Pune,Tomato,1858.54
2026-04-22,Maharashtra,Pune,Pune,Tomato,2127.61
2026-04-23,Maharashtra,Pune,Pune,Tomato,2399.92
2026-04-24,Maharashtra,Pune,Pune,Tomato,2353.88
2026-04-25,Maharashtra,Pune,Pune,Tomato,2401.63
2026-04-26,Maharashtra,Pune,Pune,Tomato,2048.52
2026-04-27,Maharashtra,Pune,Pune,Tomato,2225.39
2026-04-28,Maharashtra,Pune,Pune,Tomato,2025.27
2026-04-29,Maharashtra,Pune,Pune,Tomato,2355.03
2026-04-30,Maharashtra,Pune,Pune,Tomato,2213.54
2026-05-01,Maharashtra,Pune,Pune,Tomato,2346.51
2026-05-02,Maharashtra,Pune,Pune,Tomato,2401.13
2026-05-03,Maharashtra,Pune,Pune,Tomato,2054.04
2026-05-04,Maharashtra,Pune,Pune,Tomato,2053.81
2026-05-05,Maharashtra,Pune,Pune,Tomato,2225.75
2026-05-06,Maharashtra,Pune,Pune,Tomato,2102.85
2026-05-07,Maharashtra,Pune,Pune,Tomato,1999.7
2026-05-08,Maharashtra,Pune,Pune,Tomato,2554.93
2026-05-09,Maharashtra,Pune,Pune,Tomato,2090.99
2026-05-10,Maharashtra,Pune,Pune,Tomato,2091.01
2026-05-11,Maharashtra,Pune,Pune,Tomato,2171.15
2026-05-12,Maharashtra,Pune,Pune,Tomato,1940.34
2026-05-13,Maharashtra,Pune,Pune,Tomato,1958.0
2026-05-14,Maharashtra,Pune,Pune,Tomato,2225.16
2026-05-15,Maharashtra,Pune,Pune,Tomato,1927.27
2026-05-16,Maharashtra,Pune,Pune,Tomato,2101.09
2026-05-17,Maharashtra,Pune,Pune,Tomato,2085.72
2026-05-18,Maharashtra,Pune,Pune,Tomato,1953.55
2026-05-19,Maharashtra,Pune,Pune,Tomato,1791.61
2026-05-20,Maharashtra,Pune,Pune,Tomato,2320.35
2026-05-21,Maharashtra,Pune,Pune,Tomato,2181.6
2026-05-22,Maharashtra,Pune,Pune,Tomato,2401.51
2026-05-23,Maharashtra,Pune,Pune,Tomato,2084.7
2026-05-24,Maharashtra,Pune,Pune,Tomato,1905.03
2026-05-25,Maharashtra,Pune,Pune,Tomato,2008.02
2026-05-26,Maharashtra,Pune,Pune,Tomato,1957.72
2026-05-27,Maharashtra,Pune,Pune,Tomato,1895.02
2026-05-28,Maharashtra,Pune,Pune,Tomato,2362.94
2026-05-29,Maharashtra,Pune,Pune,Tomato,2064.79
2026-05-30,Maharashtra,Pune,Pune,Tomato,1829.12
2026-05-31,Maharashtra,Pune,Pune,Tomato,2193.56
2026-06-01,Maharashtra,Pune,Pune,Tomato,1879.31
2026-06-02,Maharashtra,Pune,Pune,Tomato,1880.79
2026-06-03,Maharashtra,Pune,Pune,Tomato,1788.44
2026-06-04,Maharashtra,Pune,Pune,Tomato,2374.47
2026-06-05,Maharashtra,Pune,Pune,Tomato,1939.8
2026-06-06,Maharashtra,Pune,Pune,Tomato,2081.88
2026-06-07,Maharashtra,Pune,Pune,Tomato,2108.19
2026-06-08,Maharashtra,Pune,Pune,Tomato,1979.89
2026-06-09,Maharashtra,Pune,Pune,Tomato,1930.78
2026-06-10,Maharashtra,Pune,Pune,Tomato,1773.94
2026-06-11,Maharashtra,Pune,Pune,Tomato,1970.03
2026-06-12,Maharashtra,Pune,Pune,Tomato,2131.26
2026-06-13,Maharashtra,Pune,Pune,Tomato,1932.51
2026-06-14,Maharashtra,Pune,Pune,Tomato,1982.19
2026-06-15,Maharashtra,Pune,Pune,Tomato,1986.92
2026-06-16,Maharashtra,Pune,Pune,Tomato,2040.5
2026-06-17,Maharashtra,Pune,Pune,Tomato,1814.91
2026-06-18,Maharashtra,Pune,Pune,Tomato,2375.11
2026-06-19,Maharashtra,Pune,Pune,Tomato,2184.68
2026-06-20,Maharashtra,Pune,Pune,Tomato,2015.25
2026-06-21,Maharashtra,Pune,Pune,Tomato,2072.61
2026-06-22,Maharashtra,Pune,Pune,Tomato,2177.8
2026-06-23,Maharashtra,Pune,Pune,Tomato,1693.6
2026-06-24,Maharashtra,Pune,Pune,Tomato,1924.74
2026-06-25,Maharashtra,Pune,Pune,Tomato,1689.97
2026-06-26,Maharashtra,Pune,Pune,Tomato,2069.37
2026-06-27,Maharashtra,Pune,Pune,Tomato,2035.49
2026-06-28,Maharashtra,Pune,Pune,Tomato,1890.97
2026-06-29,Maharashtra,Pune,Pune,Tomato,1755.3
2026-06-30,Maharashtra,Pune,Pune,Tomato,1588.06
2026-07-01,Maharashtra,Pune,Pune,Tomato,1975.43
2026-07-02,Maharashtra,Pune,Pune,Tomato,2199.13
2026-07-03,Maharashtra,Pune,Pune,Tomato,1926.59
2026-07-04,Maharashtra,Pune,Pune,Tomato,2013.58
2026-07-05,Maharashtra,Pune,Pune,Tomato,1661.3
2026-07-06,Maharashtra,Pune,Pune,Tomato,1868.31
2026-07-07,Maharashtra,Pune,Pune,Tomato,1774.29
2026-07-08,Maharashtra,Pune,Pune,Tomato,1793.27
2026-07-09,Maharashtra,Pune,Pune,Tomato,1859.34
2026-07-10,Maharashtra,Pune,Pune,Tomato,1923.04
2026-07-11,Maharashtra,Pune,Pune,Tomato,1973.51
2026-07-12,Maharashtra,Pune,Pune,Tomato,1667.51
2026-07-13,Maharashtra,Pune,Pune,Tomato,1731.75
2026-07-14,Maharashtra,Pune,Pune,Tomato,1789.96
2026-07-15,Maharashtra,Pune,Pune,Tomato,1720.49
2026-07-16,Maharashtra,Pune,Pune,Tomato,2175.29
2026-07-17,Maharashtra,Pune,Pune,Tomato,1829.49
2026-07-18,Maharashtra,Pune,Pune,Tomato,1802.56
2026-07-19,Maharashtra,Pune,Pune,Tomato,1682.99
2026-07-20,Maharashtra,Pune,Pune,Tomato,1973.39
2026-07-21,Maharashtra,Pune,Pune,Tomato,1834.85
2026-07-22,Maharashtra,Pune,Pune,Tomato,1713.91
2026-07-23,Maharashtra,Pune,Pune,Tomato,2048.8
2026-07-24,Maharashtra,Pune,Pune,Tomato,1941.79
2026-07-25,Maharashtra,Pune,Pune,Tomato,1894.82
2026-07-26,Maharashtra,Pune,Pune,Tomato,1735.4
2026-07-27,Maharashtra,Pune,Pune,Tomato,1634.76
2026-07-28,Maharashtra,Pune,Pune,Tomato,1780.04
2026-07-29,Maharashtra,Pune,Pune,Tomato,1736.79
2026-07-30,Maharashtra,Pune,Pune,Tomato,2110.28
2026-07-31,Maharashtra,Pune,Pune,Tomato,1717.96
2026-08-01,Maharashtra,Pune,Pune,Tomato,2030.0
2026-08-02,Maharashtra,Pune,Pune,Tomato,1737.68
2026-08-03,Maharashtra,Pune,Pune,Tomato,1734.88
2026-08-04,Maharashtra,Pune,Pune,Tomato,1812.85
2026-08-05,Maharashtra,Pune,Pune,Tomato,1700.46
2026-08-06,Maharashtra,Pune,Pune,Tomato,1956.29
2026-08-07,Maharashtra,Pune,Pune,Tomato,1505.89
2026-08-08,Maharashtra,Pune,Pune,Tomato,1715.43
2026-08-09,Maharashtra,Pune,Pune,Tomato,1614.66
2026-08-10,Maharashtra,Pune,Pune,Tomato,1528.29
2026-08-11,Maharashtra,Pune,Pune,Tomato,1663.6
2026-08-12,Maharashtra,Pune,Pune,Tomato,1801.74
2026-08-13,Maharashtra,Pune,Pune,Tomato,1909.01
2026-08-14,Maharashtra,Pune,Pune,Tomato,1863.92
2026-08-15,Maharashtra,Pune,Pune,Tomato,1699.4
2026-08-16,Maharashtra,Pune,Pune,Tomato,1747.7
2026-08-17,Maharashtra,Pune,Pune,Tomato,1668.04
2026-08-18,Maharashtra,Pune,Pune,Tomato,1776.79
2026-08-19,Maharashtra,Pune,Pune,Tomato,1826.62
2026-08-20,Maharashtra,Pune,Pune,Tomato,1800.94
2026-08-21,Maharashtra,Pune,Pune,Tomato,1697.09
2026-08-22,Maharashtra,Pune,Pune,Tomato,1680.78
2026-08-23,Maharashtra,Pune,Pune,Tomato,1619.03
2026-08-24,Maharashtra,Pune,Pune,Tomato,1598.67
2026-08-25,Maharashtra,Pune,Pune,Tomato,1679.8
2026-08-26,Maharashtra,Pune,Pune,Tomato,1799.2
2026-08-27,Maharashtra,Pune,Pune,Tomato,1771.5
2026-08-28,Maharashtra,Pune,Pune,Tomato,1793.91
2026-08-29,Maharashtra,Pune,Pune,Tomato,1760.8
2026-08-30,Maharashtra,Pune,Pune,Tomato,1606.89
2026-08-31,Maharashtra,Pune,Pune,Tomato,1514.06
2025-01-01,Maharashtra,Pune,Pune,Onion,1815.64
2025-01-02,Maharashtra,Pune,Pune,Onion,2052.26
2025-01-03,Maharashtra,Pune,Pune,Onion,2255.96
2025-01-04,Maharashtra,Pune,Pune,Onion,2028.54
2025-01-05,Maharashtra,Pune,Pune,Onion,2014.75
2025-01-06,Maharashtra,Pune,Pune,Onion,2063.21
2025-01-07,Maharashtra,Pune,Pune,Onion,2097.86
2025-01-08,Maharashtra,Pune,Pune,Onion,1952.85
2025-01-09,Maharashtra,Pune,Pune,Onion,2355.0
2025-01-10,Maharashtra,Pune,Pune,Onion,2403.98
2025-01-11,Maharashtra,Pune,Pune,Onion,2004.67
2025-01-12,Maharashtra,Pune,Pune,Onion,1969.74
2025-01-13,Maharashtra,Pune,Pune,Onion,2208.14
2025-01-14,Maharashtra,Pune,Pune,Onion,2043.42
2025-01-15,Maharashtra,Pune,Pune,Onion,1819.82
2025-01-16,Maharashtra,Pune,Pune,Onion,2025.07
2025-01-17,Maharashtra,Pune,Pune,Onion,2232.46
2025-01-18,Maharashtra,Pune,Pune,Onion,2038.85
2025-01-19,Maharashtra,Pune,Pune,Onion,2069.39
2025-01-20,Maharashtra,Pune,Pune,Onion,2082.42
2025-01-21,Maharashtra,Pune,Pune,Onion,2319.82
2025-01-22,Maharashtra,Pune,Pune,Onion,2151.19
2025-01-23,Maharashtra,Pune,Pune,Onion,2459.44
2025-01-24,Maharashtra,Pune,Pune,Onion,2546.51
2025-01-25,Maharashtra,Pune,Pune,Onion,2488.13
2025-01-26,Maharashtra,Pune,Pune,Onion,2213.92
2025-01-27,Maharashtra,Pune,Pune,Onion,1825.2
2025-01-28,Maharashtra,Pune,Pune,Onion,2212.0
2025-01-29,Maharashtra,Pune,Pune,Onion,2399.7
2025-01-30,Maharashtra,Pune,Pune,Onion,2315.56
2025-01-31,Maharashtra,Pune,Pune,Onion,2643.92
2025-02-01,Maharashtra,Pune,Pune,Onion,2439.47
2025-02-02,Maharashtra,Pune,Pune,Onion,2296.4
2025-02-03,Maharashtra,Pune,Pune,Onion,2316.28
2025-02-04,Maharashtra,Pune,Pune,Onion,2230.4
2025-02-05,Maharashtra,Pune,Pune,Onion,1876.76
2025-02-06,Maharashtra,Pune,Pune,Onion,2285.04
2025-02-07,Maharashtra,Pune,Pune,Onion,2595.91
2025-02-08,Maharashtra,Pune,Pune,Onion,2206.43
2025-02-09,Maharashtra,Pune,Pune,Onion,2209.16
2025-02-10,Maharashtra,Pune,Pune,Onion,2027.02
2025-02-11,Maharashtra,Pune,Pune,Onion,2490.39
2025-02-12,Maharashtra,Pune,Pune,Onion,2580.65
2025-02-13,Maharashtra,Pune,Pune,Onion,2255.42
2025-02-14,Maharashtra,Pune,Pune,Onion,2456.58
2025-02-15,Maharashtra,Pune,Pune,Onion,2260.54
2025-02-16,Maharashtra,Pune,Pune,Onion,2375.38
2025-02-17,Maharashtra,Pune,Pune,Onion,2297.9
2025-02-18,Maharashtra,Pune,Pune,Onion,2373.2
2025-02-19,Maharashtra,Pune,Pune,Onion,2395.81
2025-02-20,Maharashtra,Pune,Pune,Onion,2938.35
2025-02-21,Maharashtra,Pune,Pune,Onion,2287.33
2025-02-22,Maharashtra,Pune,Pune,Onion,2117.41
2025-02-23,Maharashtra,Pune,Pune,Onion,2243.89
2025-02-24,Maharashtra,Pune,Pune,Onion,2000.8
2025-02-25,Maharashtra,Pune,Pune,Onion,2036.58
2025-02-26,Maharashtra,Pune,Pune,Onion,2204.48
2025-02-27,Maharashtra,Pune,Pune,Onion,2308.07
2025-02-28,Maharashtra,Pune,Pune,Onion,2327.59
2025-03-01,Maharashtra,Pune,Pune,Onion,2522.02
2025-03-02,Maharashtra,Pune,Pune,Onion,2251.26
2025-03-03,Maharashtra,Pune,Pune,Onion,2244.26
2025-03-04,Maharashtra,Pune,Pune,Onion,2443.17
2025-03-05,Maharashtra,Pune,Pune,Onion,2267.66
2025-03-06,Maharashtra,Pune,Pune,Onion,2447.16
2025-03-07,Maharashtra,Pune,Pune,Onion,2584.43
2025-03-08,Maharashtra,Pune,Pune,Onion,2124.06
2025-03-09,Maharashtra,Pune,Pune,Onion,1963.32
2025-03-10,Maharashtra,Pune,Pune,Onion,2350.05
2025-03-11,Maharashtra,Pune,Pune,Onion,2400.47
2025-03-12,Maharashtra,Pune,Pune,Onion,2767.13
2025-03-13,Maharashtra,Pune,Pune,Onion,2542.97
2025-03-14,Maharashtra,Pune,Pune,Onion,2687.12
2025-03-15,Maharashtra,Pune,Pune,Onion,2444.45
2025-03-16,Maharashtra,Pune,Pune,Onion,2424.96
2025-03-17,Maharashtra,Pune,Pune,Onion,2581.96
2025-03-18,Maharashtra,Pune,Pune,Onion,1990.21
2025-03-19,Maharashtra,Pune,Pune,Onion,2505.61
2025-03-20,Maharashtra,Pune,Pune,Onion,2911.09
2025-03-21,Maharashtra,Pune,Pune,Onion,2608.66
2025-03-22,Maharashtra,Pune,Pune,Onion,2782.32
2025-03-23,Maharashtra,Pune,Pune,Onion,2284.76
2025-03-24,Maharashtra,Pune,Pune,Onion,2320.39
2025-03-25,Maharashtra,Pune,Pune,Onion,2356.32
2025-03-26,Maharashtra,Pune,Pune,Onion,2067.99
2025-03-27,Maharashtra,Pune,Pune,Onion,2337.1
2025-03-28,Maharashtra,Pune,Pune,Onion,2372.97
2025-03-29,Maharashtra,Pune,Pune,Onion,2649.5
2025-03-30,Maharashtra,Pune,Pune,Onion,2546.62
2025-03-31,Maharashtra,Pune,Pune,Onion,2387.73
2025-04-01,Maharashtra,Pune,Pune,Onion,2495.53
2025-04-02,Maharashtra,Pune,Pune,Onion,2428.09
2025-04-03,Maharashtra,Pune,Pune,Onion,2767.99
2025-04-04,Maharashtra,Pune,Pune,Onion,2579.24
2025-04-05,Maharashtra,Pune,Pune,Onion,2521.97
2025-04-06,Maharashtra,Pune,Pune,Onion,2360.91
2025-04-07,Maharashtra,Pune,Pune,Onion,2451.62
2025-04-08,Maharashtra,Pune,Pune,Onion,2293.9
2025-04-09,Maharashtra,Pune,Pune,Onion,2628.13
2025-04-10,Maharashtra,Pune,Pune,Onion,2353.71
2025-04-11,Maharashtra,Pune,Pune,Onion,2381.63
2025-04-12,Maharashtra,Pune,Pune,Onion,2634.45
2025-04-13,Maharashtra,Pune,Pune,Onion,2391.71
2025-04-14,Maharashtra,Pune,Pune,Onion,2265.51
2025-04-15,Maharashtra,Pune,Pune,Onion,2510.53
2025-04-16,Maharashtra,Pune,Pune,Onion,2354.48
2025-04-17,Maharashtra,Pune,Pune,Onion,2518.8
2025-04-18,Maharashtra,Pune,Pune,Onion,2830.17
2025-04-19,Maharashtra,Pune,Pune,Onion,2780.97
2025-04-20,Maharashtra,Pune,Pune,Onion,2667.6
2025-04-21,Maharashtra,Pune,Pune,Onion,2289.67
2025-04-22,Maharashtra,Pune,Pune,Onion,2561.76
2025-04-23,Maharashtra,Pune,Pune,Onion,2290.47
2025-04-24,Maharashtra,Pune,Pune,Onion,2386.39
2025-04-25,Maharashtra,Pune,Pune,Onion,2147.58
2025-04-26,Maharashtra,Pune,Pune,Onion,2795.92
2025-04-27,Maharashtra,Pune,Pune,Onion,2250.3
2025-04-28,Maharashtra,Pune,Pune,Onion,2306.86
2025-04-29,Maharashtra,Pune,Pune,Onion,2199.83
2025-04-30,Maharashtra,Pune,Pune,Onion,2562.34
2025-05-01,Maharashtra,Pune,Pune,Onion,2470.4
2025-05-02,Maharashtra,Pune,Pune,Onion,2325.02
2025-05-03,Maharashtra,Pune,Pune,Onion,2567.73
2025-05-04,Maharashtra,Pune,Pune,Onion,2143.8
2025-05-05,Maharashtra,Pune,Pune,Onion,2179.34
2025-05-06,Maharashtra,Pune,Pune,Onion,1991.84
2025-05-07,Maharashtra,Pune,Pune,Onion,2187.05
2025-05-08,Maharashtra,Pune,Pune,Onion,2553.2
2025-05-09,Maharashtra,Pune,Pune,Onion,2192.9
2025-05-10,Maharashtra,Pune,Pune,Onion,2217.83
2025-05-11,Maharashtra,Pune,Pune,Onion,2366.35
2025-05-12,Maharashtra,Pune,Pune,Onion,2211.27
2025-05-13,Maharashtra,Pune,Pune,Onion,2642.85
2025-05-14,Maharashtra,Pune,Pune,Onion,2720.44
2025-05-15,Maharashtra,Pune,Pune,Onion,2350.14
2025-05-16,Maharashtra,Pune,Pune,Onion,2620.64
2025-05-17,Maharashtra,Pune,Pune,Onion,2582.8
2025-05-18,Maharashtra,Pune,Pune,Onion,2248.65
2025-05-19,Maharashtra,Pune,Pune,Onion,2040.29
2025-05-20,Maharashtra,Pune,Pune,Onion,2296.87
2025-05-21,Maharashtra,Pune,Pune,Onion,2360.12
2025-05-22,Maharashtra,Pune,Pune,Onion,2403.26
2025-05-23,Maharashtra,Pune,Pune,Onion,2575.62
2025-05-24,Maharashtra,Pune,Pune,Onion,2302.5
2025-05-25,Maharashtra,Pune,Pune,Onion,2136.11
2025-05-26,Maharashtra,Pune,Pune,Onion,2272.97
2025-05-27,Maharashtra,Pune,Pune,Onion,2336.52
2025-05-28,Maharashtra,Pune,Pune,Onion,2169.13
2025-05-29,Maharashtra,Pune,Pune,Onion,2611.55
2025-05-30,Maharashtra,Pune,Pune,Onion,2164.7
2025-05-31,Maharashtra,Pune,Pune,Onion,2305.9
2025-06-01,Maharashtra,Pune,Pune,Onion,2255.68
2025-06-02,Maharashtra,Pune,Pune,Onion,2130.47
2025-06-03,Maharashtra,Pune,Pune,Onion,2159.51
2025-06-04,Maharashtra,Pune,Pune,Onion,2641.68
2025-06-05,Maharashtra,Pune,Pune,Onion,2278.38
2025-06-06,Maharashtra,Pune,Pune,Onion,2857.8
2025-06-07,Maharashtra,Pune,Pune,Onion,2445.98
2025-06-08,Maharashtra,Pune,Pune,Onion,2282.92
2025-06-09,Maharashtra,Pune,Pune,Onion,2274.78
2025-06-10,Maharashtra,Pune,Pune,Onion,2612.53
2025-06-11,Maharashtra,Pune,Pune,Onion,2144.95
2025-06-12,Maharashtra,Pune,Pune,Onion,2203.21
2025-06-13,Maharashtra,Pune,Pune,Onion,2280.89
2025-06-14,Maharashtra,Pune,Pune,Onion,2346.6
2025-06-15,Maharashtra,Pune,Pune,Onion,1967.09
2025-06-16,Maharashtra,Pune,Pune,Onion,2174.47
2025-06-17,Maharashtra,Pune,Pune,Onion,2448.06
2025-06-18,Maharashtra,Pune,Pune,Onion,2297.02
2025-06-19,Maharashtra,Pune,Pune,Onion,2308.56
2025-06-20,Maharashtra,Pune,Pune,Onion,2271.03
2025-06-21,Maharashtra,Pune,Pune,Onion,2452.75
2025-06-22,Maharashtra,Pune,Pune,Onion,2077.44
2025-06-23,Maharashtra,Pune,Pune,Onion,2415.83
2025-06-24,Maharashtra,Pune,Pune,Onion,2448.2
2025-06-25,Maharashtra,Pune,Pune,Onion,2279.46
2025-06-26,Maharashtra,Pune,Pune,Onion,2319.79
2025-06-27,Maharashtra,Pune,Pune,Onion,2506.77
2025-06-28,Maharashtra,Pune,Pune,Onion,2446.92
2025-06-29,Maharashtra,Pune,Pune,Onion,2048.89
2025-06-30,Maharashtra,Pune,Pune,Onion,2029.01
2025-07-01,Maharashtra,Pune,Pune,Onion,1926.74
2025-07-02,Maharashtra,Pune,Pune,Onion,2267.83
2025-07-03,Maharashtra,Pune,Pune,Onion,2392.39
2025-07-04,Maharashtra,Pune,Pune,Onion,2084.26
2025-07-05,Maharashtra,Pune,Pune,Onion,2166.03
2025-07-06,Maharashtra,Pune,Pune,Onion,1935.87
2025-07-07,Maharashtra,Pune,Pune,Onion,1943.16
2025-07-08,Maharashtra,Pune,Pune,Onion,2170.51
2025-07-09,Maharashtra,Pune,Pune,Onion,2058.55
2025-07-10,Maharashtra,Pune,Pune,Onion,2202.28
2025-07-11,Maharashtra,Pune,Pune,Onion,2007.33
2025-07-12,Maharashtra,Pune,Pune,Onion,2230.73
2025-07-13,Maharashtra,Pune,Pune,Onion,2097.07
2025-07-14,Maharashtra,Pune,Pune,Onion,1936.63
2025-07-15,Maharashtra,Pune,Pune,Onion,2029.57
2025-07-16,Maharashtra,Pune,Pune,Onion,2162.54
2025-07-17,Maharashtra,Pune,Pune,Onion,2087.74
2025-07-18,Maharashtra,Pune,Pune,Onion,1999.14
2025-07-19,Maharashtra,Pune,Pune,Onion,2441.02
2025-07-20,Maharashtra,Pune,Pune,Onion,1978.63
2025-07-21,Maharashtra,Pune,Pune,Onion,1995.03
2025-07-22,Maharashtra,Pune,Pune,Onion,2167.73
2025-07-23,Maharashtra,Pune,Pune,Onion,2621.44
2025-07-24,Maharashtra,Pune,Pune,Onion,1989.6
2025-07-25,Maharashtra,Pune,Pune,Onion,2263.96
2025-07-26,Maharashtra,Pune,Pune,Onion,2027.86
2025-07-27,Maharashtra,Pune,Pune,Onion,1961.57
2025-07-28,Maharashtra,Pune,Pune,Onion,1878.07
2025-07-29,Maharashtra,Pune,Pune,Onion,1836.45
